index,search_song,search_artist,apple_track_id,preview_file,download_status
977,Enough Cryin,Mary J. Blige Featuring Brook-Lyn,1440827935.0,preview_clips/mary_j_blige_featuring_brook_lyn__enough_cryin__1440827935.0.m4a,downloaded
978,Enough For You,Olivia Rodrigo,1560735555.0,preview_clips/olivia_rodrigo__enough_for_you__1560735555.0.m4a,downloaded
979,Envy Me,Calboy,1446833608.0,preview_clips/calboy__envy_me__1446833608.0.m4a,downloaded
980,Errtime,Nelly Featuring Jung Tru & King Jacob,1452840924.0,preview_clips/nelly_featuring_jung_tru_king_jacob__errtime__1452840924.0.m4a,downloaded
981,Escape From LA,The Weeknd,1821496491.0,preview_clips/the_weeknd__escape_from_la__1821496491.0.m4a,downloaded
982,Escape Plan,Travis Scott,1593721214.0,preview_clips/travis_scott__escape_plan__1593721214.0.m4a,downloaded
983,Escapism,RAYE Featuring 070 Shake,1668176885.0,preview_clips/raye_featuring_070_shake__escapism__1668176885.0.m4a,downloaded
984,Espresso,Sabrina Carpenter,1752214923.0,preview_clips/sabrina_carpenter__espresso__1752214923.0.m4a,downloaded
985,Essence,Wizkid Featuring Justin Bieber & Tems,1531532767.0,preview_clips/wizkid_featuring_justin_bieber_tems__essence__1531532767.0.m4a,downloaded
986,Esskeetit,Lil Pump,1456329019.0,preview_clips/lil_pump__esskeetit__1456329019.0.m4a,downloaded
987,Eternal Sunshine,Ariana Grande,1800579959.0,preview_clips/ariana_grande__eternal_sunshine__1800579959.0.m4a,downloaded
988,Eternity,Alex Warren,1817735147.0,preview_clips/alex_warren__eternity__1817735147.0.m4a,downloaded
989,Evacuate The Dancefloor,Cascada,413632188.0,preview_clips/cascada__evacuate_the_dancefloor__413632188.0.m4a,downloaded
990,Even If It Breaks Your Heart,Eli Young Band,1453778217.0,preview_clips/eli_young_band__even_if_it_breaks_your_heart__1453778217.0.m4a,downloaded
991,Even Though I'm Leaving,Luke Combs,1510448705.0,preview_clips/luke_combs__even_though_i_m_leaving__1510448705.0.m4a,downloaded
992,Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,1565596418.0,preview_clips/dj_khaled_featuring_lil_baby_lil_durk__every_chance_i_get__1565596418.0.m4a,downloaded
993,Every Storm (Runs Out Of Rain),Gary Allan,1440860624.0,preview_clips/gary_allan__every_storm_runs_out_of_rain__1440860624.0.m4a,downloaded
994,Every Teardrop Is A Waterfall,Coldplay,726373184.0,preview_clips/coldplay__every_teardrop_is_a_waterfall__726373184.0.m4a,downloaded
995,Everybody,Nicki Minaj Featuring Lil Uzi Vert,1720327574.0,preview_clips/nicki_minaj_featuring_lil_uzi_vert__everybody__1720327574.0.m4a,downloaded
996,Everyday,Logic & Marshmello,1355219989.0,preview_clips/logic_marshmello__everyday__1355219989.0.m4a,downloaded
997,Everyday We Lit,Yfn Lucci Featuring PnB Rock,1706935622.0,preview_clips/yfn_lucci_featuring_pnb_rock__everyday_we_lit__1706935622.0.m4a,downloaded
998,Everything Has Changed,Taylor Swift Featuring Ed Sheeran,1440935577.0,preview_clips/taylor_swift_featuring_ed_sheeran__everything_has_changed__1440935577.0.m4a,downloaded
999,Everything I Didn't Say,5 Seconds of Summer,1440817326.0,preview_clips/5_seconds_of_summer__everything_i_didn_t_say__1440817326.0.m4a,downloaded
1000,Everything I Love,Morgan Wallen,1818424374.0,preview_clips/morgan_wallen__everything_i_love__1818424374.0.m4a,downloaded
1001,Everything I Wanted,Billie Eilish,1487502476.0,preview_clips/billie_eilish__everything_i_wanted__1487502476.0.m4a,downloaded
1002,Everything We Need,Kanye West Featuring Ty Dolla $ign & Ant Clemons,1484937115.0,preview_clips/kanye_west_featuring_ty_dolla_ign_ant_clemons__everything_we_need__1484937115.0.m4a,downloaded
1003,Everytime We Touch,Cascada,355161005.0,preview_clips/cascada__everytime_we_touch__355161005.0.m4a,downloaded
1004,Evil,Eminem,1758367380.0,preview_clips/eminem__evil__1758367380.0.m4a,downloaded
1005,Evil Ways,Drake Featuring J. Cole,1716986991.0,preview_clips/drake_featuring_j_cole__evil_ways__1716986991.0.m4a,downloaded
1006,Ex For A Reason,Summer Walker & JT,1590028945.0,preview_clips/summer_walker_jt__ex_for_a_reason__1590028945.0.m4a,downloaded
1007,Ex's & Oh's,Elle King,941366737.0,preview_clips/elle_king__ex_s_oh_s__941366737.0.m4a,downloaded
1008,Exchange,Bryson Tiller,1533743785.0,preview_clips/bryson_tiller__exchange__1533743785.0.m4a,downloaded
1009,Exes,Tate McRae,1716470299.0,preview_clips/tate_mcrae__exes__1716470299.0.m4a,downloaded
1010,Exile,Taylor Swift Featuring Bon Iver,1524793900.0,preview_clips/taylor_swift_featuring_bon_iver__exile__1524793900.0.m4a,downloaded
1011,Eyes Are Closed,Morgan Wallen,1802103919.0,preview_clips/morgan_wallen__eyes_are_closed__1802103919.0.m4a,downloaded
1012,Eyes Closed,Ed Sheeran,1673804556.0,preview_clips/ed_sheeran__eyes_closed__1673804556.0.m4a,downloaded
1013,Eyes On You,Chase Rice,1451355663.0,preview_clips/chase_rice__eyes_on_you__1451355663.0.m4a,downloaded
1014,Eyes Open,Taylor Swift,1440795774.0,preview_clips/taylor_swift__eyes_open__1440795774.0.m4a,downloaded
1015,F**kin' Perfect,P!nk,407367055.0,preview_clips/p_nk__f_kin_perfect__407367055.0.m4a,downloaded
1016,FDO,Pooh Shiesty,1860649805.0,preview_clips/pooh_shiesty__fdo__1860649805.0.m4a,downloaded
1017,FE!N,Travis Scott Featuring Playboi Carti,1708274783.0,preview_clips/travis_scott_featuring_playboi_carti__fe_n__1708274783.0.m4a,downloaded
1018,FTCU,Nicki Minaj,1725589476.0,preview_clips/nicki_minaj__ftcu__1725589476.0.m4a,downloaded
1019,FYA,BTS,1868481909.0,preview_clips/bts__fya__1868481909.0.m4a,downloaded
1020,Face Down,The Red Jumpsuit Apparatus,806224710.0,preview_clips/the_red_jumpsuit_apparatus__face_down__806224710.0.m4a,downloaded
1021,Facts,Tom MacDonald X Ben Shapiro,1727146400.0,preview_clips/tom_macdonald_x_ben_shapiro__facts__1727146400.0.m4a,downloaded
1022,Faded,Tyga Featuring Lil Wayne,1442842462.0,preview_clips/tyga_featuring_lil_wayne__faded__1442842462.0.m4a,downloaded
1023,Fair Trade,Drake Featuring Travis Scott,1584449209.0,preview_clips/drake_featuring_travis_scott__fair_trade__1584449209.0.m4a,downloaded
1024,Faithfully,Glee Cast,372770268.0,preview_clips/glee_cast__faithfully__372770268.0.m4a,downloaded
1025,Fake Love,BTS,1598730630.0,preview_clips/bts__fake_love__1598730630.0.m4a,downloaded
1026,Fake Love,Drake,1440893093.0,preview_clips/drake__fake_love__1440893093.0.m4a,downloaded
1027,Fake Smile,Ariana Grande,1450334160.0,preview_clips/ariana_grande__fake_smile__1450334160.0.m4a,downloaded
1028,Fall,Eminem,1434766863.0,preview_clips/eminem__fall__1434766863.0.m4a,downloaded
1029,Fall For You,Secondhand Serenade,1771717122.0,preview_clips/secondhand_serenade__fall_for_you__1771717122.0.m4a,downloaded
1030,Fall In Love,Bailey Zimmerman,1644401713.0,preview_clips/bailey_zimmerman__fall_in_love__1644401713.0.m4a,downloaded
1031,Fallin',Why Don't We,1539259479.0,preview_clips/why_don_t_we__fallin__1539259479.0.m4a,downloaded
1032,Fallin' For You,Colbie Caillat,1676353198.0,preview_clips/colbie_caillat__fallin_for_you__1676353198.0.m4a,downloaded
1033,Falling,Trevor Daniel,1574967276.0,preview_clips/trevor_daniel__falling__1574967276.0.m4a,downloaded
1034,Falling Apart,Morgan Wallen,1802103917.0,preview_clips/morgan_wallen__falling_apart__1802103917.0.m4a,downloaded
1035,Falling Back,Drake,1630230060.0,preview_clips/drake__falling_back__1630230060.0.m4a,downloaded
1036,Falsetto,The-Dream,1443658876.0,preview_clips/the_dream__falsetto__1443658876.0.m4a,downloaded
1037,Family Matters,Drake,1744684558.0,preview_clips/drake__family_matters__1744684558.0.m4a,downloaded
1038,Family Ties,Baby Keem & Kendrick Lamar,1583614756.0,preview_clips/baby_keem_kendrick_lamar__family_ties__1583614756.0.m4a,downloaded
1039,Famous,Kanye West,1442966480.0,preview_clips/kanye_west__famous__1442966480.0.m4a,downloaded
1040,Famous,Lil Wayne Featuring Reginae Carter,1437722542.0,preview_clips/lil_wayne_featuring_reginae_carter__famous__1437722542.0.m4a,downloaded
1041,Famous Friends,Chris Young + Kane Brown,1570554143.0,preview_clips/chris_young_kane_brown__famous_friends__1570554143.0.m4a,downloaded
1042,Fancy,Drake Featuring T.I. & Swizz Beatz,1440789203.0,preview_clips/drake_featuring_t_i_swizz_beatz__fancy__1440789203.0.m4a,downloaded
1043,Fancy,Iggy Azalea Featuring Charli xcx,1443825091.0,preview_clips/iggy_azalea_featuring_charli_xcx__fancy__1443825091.0.m4a,downloaded
1044,Fancy Like,Walker Hayes,1595928077.0,preview_clips/walker_hayes__fancy_like__1595928077.0.m4a,downloaded
1045,Far Away,Nickelback,214403586.0,preview_clips/nickelback__far_away__214403586.0.m4a,downloaded
1046,Fast Car,Luke Combs,1666738585.0,preview_clips/luke_combs__fast_car__1666738585.0.m4a,downloaded
1047,Fast Cars And Freedom,Rascal Flatts,1440661797.0,preview_clips/rascal_flatts__fast_cars_and_freedom__1440661797.0.m4a,downloaded
1048,Fast Lane,Bad Meets Evil,1443145263.0,preview_clips/bad_meets_evil__fast_lane__1443145263.0.m4a,downloaded
1049,Fat Juicy & Wet,Sexyy Red & Bruno Mars,1792224327.0,preview_clips/sexyy_red_bruno_mars__fat_juicy_wet__1792224327.0.m4a,downloaded
1050,Father Figure,Taylor Swift,1842897461.0,preview_clips/taylor_swift__father_figure__1842897461.0.m4a,downloaded
1051,Father Time,Kendrick Lamar Featuring Sampha,1624162625.0,preview_clips/kendrick_lamar_featuring_sampha__father_time__1624162625.0.m4a,downloaded
1052,Favorite Country Song,HARDY,1805187218.0,preview_clips/hardy__favorite_country_song__1805187218.0.m4a,downloaded
1053,Favorite Crime,Olivia Rodrigo,1560735563.0,preview_clips/olivia_rodrigo__favorite_crime__1560735563.0.m4a,downloaded
1054,Favorite Girl,Justin Bieber,1440790539.0,preview_clips/justin_bieber__favorite_girl__1440790539.0.m4a,downloaded
1055,Favorite Song,Toosii,1670756419.0,preview_clips/toosii__favorite_song__1670756419.0.m4a,downloaded
1056,Fear,NF,1848272862.0,preview_clips/nf__fear__1848272862.0.m4a,downloaded
1057,Fear And Friday's,Zach Bryan,1703217243.0,preview_clips/zach_bryan__fear_and_friday_s__1703217243.0.m4a,downloaded
1058,Fear And Friday's (Poem),Zach Bryan,1703217243.0,preview_clips/zach_bryan__fear_and_friday_s_poem__1703217243.0.m4a,downloaded
1059,Fear Of Heights,Drake,1710694565.0,preview_clips/drake__fear_of_heights__1710694565.0.m4a,downloaded
1060,Fearless,Taylor Swift,1440924805.0,preview_clips/taylor_swift__fearless__1440924805.0.m4a,downloaded
1061,Feather,Sabrina Carpenter,1677892279.0,preview_clips/sabrina_carpenter__feather__1677892279.0.m4a,downloaded
1062,Feedback,Janet,1472490530.0,preview_clips/janet__feedback__1472490530.0.m4a,downloaded
1063,Feel Again,OneRepublic,1471704327.0,preview_clips/onerepublic__feel_again__1471704327.0.m4a,downloaded
1064,Feel Good Inc,Gorillaz,693620735.0,preview_clips/gorillaz__feel_good_inc__693620735.0.m4a,downloaded
1065,Feel It Still,Portugal. The Man,1229315050.0,preview_clips/portugal_the_man__feel_it_still__1229315050.0.m4a,downloaded
1066,Feel Like A Rock Star,Kenny Chesney & Tim McGraw,527378469.0,preview_clips/kenny_chesney_tim_mcgraw__feel_like_a_rock_star__527378469.0.m4a,downloaded
1067,Feel So Close,Calvin Harris,450132719.0,preview_clips/calvin_harris__feel_so_close__450132719.0.m4a,downloaded
1068,Feel That Fire,Dierks Bentley,1440835750.0,preview_clips/dierks_bentley__feel_that_fire__1440835750.0.m4a,downloaded
1069,Feel This Moment,Pitbull Featuring Christina Aguilera,572618864.0,preview_clips/pitbull_featuring_christina_aguilera__feel_this_moment__572618864.0.m4a,downloaded
1070,Feel.,Kendrick Lamar,1440907890.0,preview_clips/kendrick_lamar__feel__1440907890.0.m4a,downloaded
1071,Feeling Myself,Nicki Minaj Featuring Beyonce,1440914125.0,preview_clips/nicki_minaj_featuring_beyonce__feeling_myself__1440914125.0.m4a,downloaded
1072,Feels Like Tonight,Daughtry,214413069.0,preview_clips/daughtry__feels_like_tonight__214413069.0.m4a,downloaded
1073,Feliz Navidad,Jose Feliciano,255615879.0,preview_clips/jose_feliciano__feliz_navidad__255615879.0.m4a,downloaded
1074,Felt Good On My Lips,Tim McGraw,398799109.0,preview_clips/tim_mcgraw__felt_good_on_my_lips__398799109.0.m4a,downloaded
1075,Fergalicious,Fergie,1619001616.0,preview_clips/fergie__fergalicious__1619001616.0.m4a,downloaded
1076,Fetish,Selena Gomez Featuring Gucci Mane,1444332603.0,preview_clips/selena_gomez_featuring_gucci_mane__fetish__1444332603.0.m4a,downloaded
1077,Fever Dream,Alex Warren,1879983789.0,preview_clips/alex_warren__fever_dream__1879983789.0.m4a,downloaded
1078,Fifteen,Taylor Swift,1440924807.0,preview_clips/taylor_swift__fifteen__1440924807.0.m4a,downloaded
1079,Fight Song,Rachel Platten,1061182684.0,preview_clips/rachel_platten__fight_song__1061182684.0.m4a,downloaded
1080,Fight The Feeling,Rod Wave,1708125048.0,preview_clips/rod_wave__fight_the_feeling__1708125048.0.m4a,downloaded
1081,Fighting Demons,Juice WRLD,1823834996.0,preview_clips/juice_wrld__fighting_demons__1823834996.0.m4a,downloaded
1082,Filthy,Justin Timberlake,1330759960.0,preview_clips/justin_timberlake__filthy__1330759960.0.m4a,downloaded
1083,Find My Way,DaBaby,1504711319.0,preview_clips/dababy__find_my_way__1504711319.0.m4a,downloaded
1084,Find Your Love,Drake,1440762795.0,preview_clips/drake__find_your_love__1440762795.0.m4a,downloaded
1085,Fine China,Chris Brown,920686030.0,preview_clips/chris_brown__fine_china__920686030.0.m4a,downloaded
1086,Fine China,Future & Juice WRLD,1438916258.0,preview_clips/future_juice_wrld__fine_china__1438916258.0.m4a,downloaded
1087,Finesse,Bruno Mars & Cardi B,1161504065.0,preview_clips/bruno_mars_cardi_b__finesse__1161504065.0.m4a,downloaded
1088,Finesse Out The Gang Way,Lil Durk Featuring Lil Baby,1574732553.0,preview_clips/lil_durk_featuring_lil_baby__finesse_out_the_gang_way__1574732553.0.m4a,downloaded
1089,Fingers Crossed,Lauren Spencer Smith,1609152497.0,preview_clips/lauren_spencer_smith__fingers_crossed__1609152497.0.m4a,downloaded
1090,Fire Burning,Sean Kingston,312051360.0,preview_clips/sean_kingston__fire_burning__312051360.0.m4a,downloaded
1091,Fireball,Pitbull Featuring John Ryan,933984097.0,preview_clips/pitbull_featuring_john_ryan__fireball__933984097.0.m4a,downloaded
1092,Fireflies,Owl City,1440783289.0,preview_clips/owl_city__fireflies__1440783289.0.m4a,downloaded
1093,Fireman,Lil Wayne,1679822237.0,preview_clips/lil_wayne__fireman__1679822237.0.m4a,downloaded
1094,Firework,Glee Cast,555824851.0,preview_clips/glee_cast__firework__555824851.0.m4a,downloaded
1095,Firework,Katy Perry,716192625.0,preview_clips/katy_perry__firework__716192625.0.m4a,downloaded
1096,First Class,Jack Harlow,1624966307.0,preview_clips/jack_harlow__first_class__1624966307.0.m4a,downloaded
1097,First Person Shooter,Drake Featuring J. Cole,1710694569.0,preview_clips/drake_featuring_j_cole__first_person_shooter__1710694569.0.m4a,downloaded
1098,First Time,Lifehouse,1444027726.0,preview_clips/lifehouse__first_time__1444027726.0.m4a,downloaded
1099,Flashing Lights,Kanye West Featuring Dwele,1442846712.0,preview_clips/kanye_west_featuring_dwele__flashing_lights__1442846712.0.m4a,downloaded
1100,Flex,Polo G Featuring Juice WRLD,1528780193.0,preview_clips/polo_g_featuring_juice_wrld__flex__1528780193.0.m4a,downloaded
1101,Flex (Ooh Ooh Ooh),Rich Homie Quan,1706932084.0,preview_clips/rich_homie_quan__flex_ooh_ooh_ooh__1706932084.0.m4a,downloaded
1102,Flight's Booked,Drake,1630230762.0,preview_clips/drake__flight_s_booked__1630230762.0.m4a,downloaded
1103,Flooded The Face,Lil Uzi Vert,1695226858.0,preview_clips/lil_uzi_vert__flooded_the_face__1695226858.0.m4a,downloaded
1104,Florida!!!,Taylor Swift Featuring Florence + The Machine,1742074481.0,preview_clips/taylor_swift_featuring_florence_the_machine__florida__1742074481.0.m4a,downloaded
1105,Flowers,Miley Cyrus,1674691586.0,preview_clips/miley_cyrus__flowers__1674691586.0.m4a,downloaded
1106,Fly,Nicki Minaj Featuring Rihanna,1440909785.0,preview_clips/nicki_minaj_featuring_rihanna__fly__1440909785.0.m4a,downloaded
1107,Fly Over States,Jason Aldean,1686124266.0,preview_clips/jason_aldean__fly_over_states__1686124266.0.m4a,downloaded
1108,Focus,Ariana Grande,1445010661.0,preview_clips/ariana_grande__focus__1445010661.0.m4a,downloaded
1109,Folded,Kehlani,1885055409.0,preview_clips/kehlani__folded__1885055409.0.m4a,downloaded
1110,Foldin Clothes,J. Cole,1440924590.0,preview_clips/j_cole__foldin_clothes__1440924590.0.m4a,downloaded
1111,Follow God,Kanye West,1484937103.0,preview_clips/kanye_west__follow_god__1484937103.0.m4a,downloaded
1112,For A Nut,Future Featuring Gunna & Young Thug,1621611228.0,preview_clips/future_featuring_gunna_young_thug__for_a_nut__1621611228.0.m4a,downloaded
1113,For Free,DJ Khaled Featuring Drake,1127957581.0,preview_clips/dj_khaled_featuring_drake__for_free__1127957581.0.m4a,downloaded
1114,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,1618174622.0,preview_clips/pop_smoke_featuring_lil_baby_dababy__for_the_night__1618174622.0.m4a,downloaded
1115,For Whom The Bell Tolls,J. Cole,1440924438.0,preview_clips/j_cole__for_whom_the_bell_tolls__1440924438.0.m4a,downloaded
1116,For You I Will (Confidence),Teddy Geiger,271421441.0,preview_clips/teddy_geiger__for_you_i_will_confidence__271421441.0.m4a,downloaded
1117,Forever,"""Drake Featuring Kanye West, Lil Wayne & Eminem""",1204410478.0,preview_clips/drake_featuring_kanye_west_lil_wayne_eminem__forever__1204410478.0.m4a,downloaded
1118,Forever,Chris Brown,282988496.0,preview_clips/chris_brown__forever__282988496.0.m4a,downloaded
1119,Forever,Justin Bieber Featuring Post Malone & Clever,1496639603.0,preview_clips/justin_bieber_featuring_post_malone_clever__forever__1496639603.0.m4a,downloaded
1120,Forever,Lil Baby Featuring Fridayy,1499567768.0,preview_clips/lil_baby_featuring_fridayy__forever__1499567768.0.m4a,downloaded
1121,Forever,Noah Kahan,1728501634.0,preview_clips/noah_kahan__forever__1728501634.0.m4a,downloaded
1122,Forever & Always,Taylor Swift,1440925126.0,preview_clips/taylor_swift__forever_always__1440925126.0.m4a,downloaded
1123,Forever After All,Luke Combs,1527782455.0,preview_clips/luke_combs__forever_after_all__1527782455.0.m4a,downloaded
1124,Forever Country,"""Artists Of Then, Now & Forever""",1445056638.0,preview_clips/artists_of_then_now_forever__forever_country__1445056638.0.m4a,downloaded
1125,Forget You,Glee Cast Featuring Gwyneth Paltrow,555824554.0,preview_clips/glee_cast_featuring_gwyneth_paltrow__forget_you__555824554.0.m4a,downloaded
1126,Formation,Beyonce,1460432163.0,preview_clips/beyonce__formation__1460432163.0.m4a,downloaded
1127,Fortnight,Taylor Swift Featuring Post Malone,1736268216.0,preview_clips/taylor_swift_featuring_post_malone__fortnight__1736268216.0.m4a,downloaded
1128,Fountains,Drake Featuring Tems,1584449528.0,preview_clips/drake_featuring_tems__fountains__1584449528.0.m4a,downloaded
1129,Franchise,Travis Scott Featuring Young Thug & M.I.A.,1533186580.0,preview_clips/travis_scott_featuring_young_thug_m_i_a__franchise__1533186580.0.m4a,downloaded
1130,Free,Rumi & JINU: EJAE & Andrew Choi,1787843591.0,preview_clips/rumi_jinu_ejae_andrew_choi__free__1787843591.0.m4a,downloaded
1131,Free,Zac Brown Band,1585172569.0,preview_clips/zac_brown_band__free__1585172569.0.m4a,downloaded
1132,Free Smoke,Drake,1440892048.0,preview_clips/drake__free_smoke__1440892048.0.m4a,downloaded
